case,bound,m0_setup_ms,m0_pfxt_ms,m0_cold_ms,m0_generated_paths,m0_strips,m0_strip_paths,m0_tiles,m0_tile_paths,m0_individual,m0_total,m0_cold_min_ms,m0_cold_max_ms,m1_setup_ms,m1_pfxt_ms,m1_cold_ms,m1_generated_paths,m1_strips,m1_strip_paths,m1_tiles,m1_tile_paths,m1_individual,m1_total,m1_cold_min_ms,m1_cold_max_ms,m2_setup_ms,m2_pfxt_ms,m2_cold_ms,m2_generated_paths,m2_strips,m2_strip_paths,m2_tiles,m2_tile_paths,m2_individual,m2_total,m2_cold_min_ms,m2_cold_max_ms,m3_setup_ms,m3_pfxt_ms,m3_cold_ms,m3_generated_paths,m3_strips,m3_strip_paths,m3_tiles,m3_tile_paths,m3_individual,m3_total,m3_cold_min_ms,m3_cold_max_ms,204_alone_speedup,24_alone_speedup,24_added_speedup,204_added_speedup,both_speedup,m0_bound_speedup,m1_bound_speedup,m2_bound_speedup,m3_bound_speedup
vga_lcd_d30,0,1.264739,37.070339,38.335077999999996,2313101.0,0.0,0.0,0.0,0.0,52716268.0,52716268.0,38.227985000000004,38.409604,1.267331,37.095858,38.355724,2313101.0,0.0,0.0,5.0,77.0,52716191.0,52716268.0,38.306231,38.71101,1.280701,19.50758,20.788281,2313101.0,2089676.0,52603442.0,0.0,0.0,112826.0,52716268.0,20.761146,20.874394,1.259244,19.658159,20.930713,2313101.0,2089676.0,52603442.0,5.0,77.0,112749.0,52716268.0,20.788235,21.144653,0.9994617231055264,1.8440715709009319,1.8325091935473006,0.9931950717589029,1.8315227961895035,1.0132067069363642,1.0107334679617375,1.014635682723982,1.0180196966725656
vga_lcd_d30,1,1.276252,36.551681,37.835397,1921794.0,0.0,0.0,0.0,0.0,52716268.0,52716268.0,37.712374,37.948738,1.271491,36.672706,37.948406,1921794.0,0.0,0.0,5.0,77.0,52716191.0,52716268.0,37.874331,38.259572000000006,1.284867,19.203552,20.488418999999997,1921794.0,2089676.0,52603442.0,0.0,0.0,112826.0,52716268.0,20.24875,20.585179,1.273849,19.286375,20.560223999999998,1921794.0,2089676.0,52603442.0,5.0,77.0,112749.0,52716268.0,20.374339,20.678729,0.9970220356554634,1.8466723567103935,1.8457194824336545,0.9965075769602509,1.8402229956249505,1.0132067069363642,1.0107334679617375,1.014635682723982,1.0180196966725656
vga_lcd_d40,0,1.729393,79.567629,81.28960599999999,6873063.0,0.0,0.0,0.0,0.0,207529995.0,207529995.0,80.200262,81.327151,1.725866,79.317491,81.03136500000001,6873063.0,0.0,0.0,5.0,77.0,207529918.0,207529995.0,80.791851,81.57043,1.747356,34.326504,36.064343,6873063.0,7951347.0,206781706.0,0.0,0.0,748289.0,207529995.0,35.701105,36.812289,1.712929,33.926964,35.639893,6873063.0,7951347.0,206781706.0,5.0,77.0,748212.0,207529995.0,35.566038,35.796514,1.0031869264450868,2.254015995799507,2.273614149178282,1.0119094072476593,2.280859990236222,1.1559052254933322,1.1527020228832892,1.3952608163892686,1.3778057557892276
vga_lcd_d40,1,1.708454,68.61968,70.325494,3393669.0,0.0,0.0,0.0,0.0,207529995.0,207529995.0,70.185266,70.468,1.728676,68.563885,70.296888,3393669.0,0.0,0.0,5.0,77.0,207529918.0,207529995.0,70.27952300000001,70.365008,1.723019,24.094679,25.847742999999998,3393669.0,7951347.0,206781706.0,0.0,0.0,748289.0,207529995.0,25.782265,25.872419,1.768862,24.098277,25.867138999999998,3393669.0,7951347.0,206781706.0,5.0,77.0,748212.0,207529995.0,25.688923,26.053268,1.000406931242817,2.720759564964725,2.7176135714119756,0.9992501683313334,2.718719453280087,1.1559052254933322,1.1527020228832892,1.3952608163892686,1.3778057557892276
vga_lcd_d50,0,2.349229,50.193854,52.535814,2272742.0,0.0,0.0,0.0,0.0,106552004.0,106552004.0,52.354556,52.64146,2.381215,50.276433,52.653783999999995,2272742.0,0.0,0.0,101.0,1482.0,106550522.0,106552004.0,52.624672,52.890046999999996,2.346157,22.042639,24.388796,2272742.0,3985885.0,106059287.0,0.0,0.0,492717.0,106552004.0,24.282685,24.434757,2.33181,22.355292,24.687102,2272742.0,3985885.0,106059287.0,101.0,1482.0,491235.0,106552004.0,24.472701,24.843947,0.9977595152515536,2.1540962497697715,2.132845888512957,0.987916524183357,2.128067279828957,1.021976681006929,1.015827931230941,1.0244050617769007,1.0229824720030822
vga_lcd_d50,1,2.3539,48.988547,51.406079000000005,1726141.0,0.0,0.0,0.0,0.0,106552004.0,106552004.0,51.238902,51.427628999999996,2.374642,49.486723,51.833369,1726141.0,0.0,0.0,101.0,1482.0,106550522.0,106552004.0,51.652741,52.297653,2.35261,21.457407,23.807766,1726141.0,3985885.0,106059287.0,0.0,0.0,492717.0,106552004.0,23.563985000000002,23.814968999999998,2.350016,21.766098,24.132478,1726141.0,3985885.0,106059287.0,101.0,1482.0,491235.0,106552004.0,24.079318999999998,24.171014,0.991756468694906,2.1592147285049763,2.1478676578509677,0.9865446059870023,2.130161643574274,1.021976681006929,1.015827931230941,1.0244050617769007,1.0229824720030822
vga_lcd_base_x8,0,0.660676,13.79898,14.459656,11329564.0,0.0,0.0,0.0,0.0,1438095.0,1438095.0,14.441246999999999,14.467703,0.655747,13.876731,14.528194,11329564.0,0.0,0.0,6.0,86.0,1438009.0,1438095.0,14.4935,14.551815000000001,0.662613,12.128466,12.789259,11329564.0,49553.0,1324736.0,0.0,0.0,113359.0,1438095.0,12.710292,12.792074999999999,0.65808,12.511444,13.169524,11329564.0,49553.0,1324736.0,6.0,86.0,113273.0,1438095.0,13.109097,13.177526,0.9952824143179807,1.1306093652493863,1.1031677378772384,0.9711253800820744,1.097963449552163,1.250747438847721,1.2752981522644227,1.2789592808372299,1.2905006216086998
vga_lcd_base_x8,1,0.657154,10.901374,11.560812,3195669.0,0.0,0.0,0.0,0.0,1438095.0,1438095.0,11.424099,11.561494,0.661235,10.736469,11.391998000000001,3195669.0,0.0,0.0,6.0,86.0,1438009.0,1438095.0,11.39195,11.510722999999999,0.658312,9.341427,9.999739,3195669.0,49553.0,1324736.0,0.0,0.0,113359.0,1438095.0,9.836894,10.483311,0.66273,9.536644,10.204973,3195669.0,49553.0,1324736.0,6.0,86.0,113273.0,1438095.0,10.192722,10.252021,1.0148186472645095,1.1561113745068747,1.1163182891321712,0.9798888247915991,1.1328606160937418,1.250747438847721,1.2752981522644227,1.2789592808372299,1.2905006216086998
vga_lcd_base_x16,0,1.030615,13.659448,14.690062999999999,9226121.0,0.0,0.0,0.0,0.0,2368395.0,2368395.0,14.518974,14.750409,1.030031,13.832453,14.861034,9226121.0,0.0,0.0,27.0,414.0,2367981.0,2368395.0,14.833371999999999,14.940223,1.027605,11.328013,12.355618,9226121.0,82801.0,2181833.0,0.0,0.0,186562.0,2368395.0,12.338258999999999,12.457817,1.027967,11.395451,12.433772,9226121.0,82801.0,2181833.0,27.0,414.0,186148.0,2368395.0,12.379255,12.542285999999999,0.9884953496506366,1.1889379390007038,1.1952152572847565,0.9937143772621856,1.181464723657471,1.1691056753987634,1.1779403141283238,1.2058671996225743,1.1967670718815508
vga_lcd_base_x16,1,1.029685,11.534565,12.565214000000001,2923658.0,0.0,0.0,0.0,0.0,2368395.0,2368395.0,12.271286,12.855260000000001,1.031554,11.588767,12.616118,2923658.0,0.0,0.0,27.0,414.0,2367981.0,2368395.0,12.566359,12.894625,1.023593,9.2227,10.246250999999999,2923658.0,82801.0,2181833.0,0.0,0.0,186562.0,2368395.0,10.244344,10.607523,1.027654,9.36405,10.389467,2923658.0,82801.0,2181833.0,27.0,414.0,186148.0,2368395.0,10.37636,10.487897,0.9959651613911665,1.2263230717264297,1.214318116607907,0.9862152697534916,1.2094185389876113,1.1691056753987634,1.1779403141283238,1.2058671996225743,1.1967670718815508
cage15,0,2.477669,20.084404,22.553582,1546814.0,0.0,0.0,0.0,0.0,20260859.0,20260859.0,22.54152,22.769353000000002,2.471073,20.037112,22.509959000000002,1546814.0,0.0,0.0,0.0,0.0,20260859.0,20260859.0,22.508185,22.717042,2.475716,10.809551,13.268095,1546814.0,2126300.0,19744042.0,0.0,0.0,516817.0,20260859.0,13.210957,13.36787,2.476148,10.925481,13.406334999999999,1546814.0,2126300.0,19744042.0,0.0,0.0,516817.0,20260859.0,13.185494,14.299482000000001,1.0019379422237062,1.6998357337658494,1.6790538950429035,0.9896884569869395,1.6823078044819857,0.9503772040087327,0.9459861515948302,0.9381440944506644,0.9404491553180382
cage15,1,2.475255,21.25759,23.73119,1377707.0,0.0,0.0,0.0,0.0,20260859.0,20260859.0,23.527393,23.910317,2.468098,21.320099,23.795230999999998,1377707.0,0.0,0.0,0.0,0.0,20260859.0,20260859.0,23.346459,23.857473000000002,2.483675,11.658657,14.142918,1377707.0,2126300.0,19744042.0,0.0,0.0,516817.0,20260859.0,14.142332,14.281082,2.473789,11.784903,14.255247,1377707.0,2126300.0,19744042.0,0.0,0.0,516817.0,20260859.0,14.252793,14.312037,0.9973086623954188,1.6779557089986665,1.669226145292326,0.992120164596236,1.6647336941969508,0.9503772040087327,0.9459861515948302,0.9381440944506644,0.9404491553180382
M6,0,0.636498,18.039165,18.708401000000002,44347948.0,0.0,0.0,0.0,0.0,7574.0,7574.0,18.576912,18.820051,0.648252,17.978241,18.632225000000002,44347948.0,0.0,0.0,0.0,0.0,7574.0,7574.0,18.605367,18.678849,0.635554,18.04859,18.683005,44347948.0,1399.0,7559.0,0.0,0.0,15.0,7574.0,18.638319,18.728846,0.636605,17.954032,18.590637,44347948.0,1399.0,7559.0,0.0,0.0,15.0,7574.0,18.580105999999997,18.794309000000002,1.0040884006070128,1.0013593102394396,1.0022370400756038,1.004968522595541,1.0063345865986195,3.8175104643619946,3.8314946206111444,3.76964267194816,3.8317834619791484
M6,1,0.639658,4.261023,4.900681,2438158.0,0.0,0.0,0.0,0.0,7574.0,7574.0,4.8259240000000005,5.206759999999999,0.638789,4.214637,4.862913,2438158.0,0.0,0.0,0.0,0.0,7574.0,7574.0,4.838665,4.864382999999999,0.638667,4.287301,4.956174000000001,2438158.0,1399.0,7559.0,0.0,0.0,15.0,7574.0,4.893492999999999,4.982127,0.628923,4.22693,4.851693,2438158.0,1399.0,7559.0,0.0,0.0,15.0,7574.0,4.821815,4.93739,1.007766538286825,0.9888032583198247,1.0023125947993823,1.0215349569727517,1.0100970939422589,3.8175104643619946,3.8314946206111444,3.76964267194816,3.8317834619791484
nlpkkt120,0,2.356533,5.714674,8.084323,1039987.0,0.0,0.0,0.0,0.0,18227449.0,18227449.0,8.041909,8.085412,2.354614,5.749861,8.094262,1039987.0,0.0,0.0,0.0,0.0,18227449.0,18227449.0,8.027261000000001,8.126985000000001,2.370003,3.08065,5.458378,1039987.0,720812.0,18227437.0,0.0,0.0,12.0,18227449.0,5.450653,5.467035,2.361123,3.105149,5.464812,1039987.0,720812.0,18227437.0,0.0,0.0,12.0,18227449.0,5.443215,5.494357,0.9987720931197926,1.4810852234858047,1.4811601936169076,0.9988226493427403,1.4793414668244762,0.8371987851368149,0.8332840386386675,0.8867041759769843,0.895632375905169
nlpkkt120,1,2.355534,7.310834,9.656396,1038691.0,0.0,0.0,0.0,0.0,18227449.0,18227449.0,9.644784,9.739757,2.364873,7.352279,9.713689,1038691.0,0.0,0.0,0.0,0.0,18227449.0,18227449.0,9.693036,9.78523,2.369235,3.778715,6.155805,1038691.0,720812.0,18227437.0,0.0,0.0,12.0,18227449.0,6.14795,6.225178,2.344678,3.765862,6.101623999999999,1038691.0,720812.0,18227437.0,0.0,0.0,12.0,18227449.0,6.085833,6.303416,0.9941018288726353,1.568665024314448,1.5919841996163646,1.0088797670915155,1.5825944043749667,0.8371987851368149,0.8332840386386675,0.8867041759769843,0.895632375905169
